pattern,timestamp,minute_1_time,minute_2_time,minute_3_time,first_open,last_next_open,total_change,change_1,change_2,change_3,volume
PPN,2025-08-07 03:03:00,03:03:00,03:04:00,03:05:00,635.5600,635.6300,0.0700,0.1300,0.0600,-0.1200,12481.0
PNP,2025-08-07 03:06:00,03:06:00,03:07:00,03:08:00,635.6300,635.7400,0.1100,0.0900,-0.0200,0.0400,22958.0
NNN,2025-08-07 03:09:00,03:09:00,03:10:00,03:11:00,635.7400,635.5900,-0.1500,-0.0100,-0.1000,-0.0400,2101.0
PPP,2025-08-07 03:14:00,03:14:00,03:15:00,03:18:00,635.5900,635.8700,0.2800,0.0800,0.0500,0.1500,3069.0
NNP,2025-08-07 03:19:00,03:19:00,03:20:00,03:21:00,635.8700,635.9500,0.0800,-0.0200,-0.0600,0.1600,3759.0
PNP,2025-08-07 03:22:00,03:22:00,03:23:00,03:24:00,635.9500,635.9100,-0.0400,0.0300,-0.0900,0.0200,1893.0
PPP,2025-08-07 03:25:00,03:25:00,03:26:00,03:27:00,635.9100,636.1700,0.2600,0.0300,0.1800,0.0500,13881.0
PNP,2025-08-07 03:28:00,03:28:00,03:29:00,03:30:00,636.1700,636.3700,0.2000,0.3300,-0.1400,0.0100,18080.0
NNN,2025-08-07 03:31:00,03:31:00,03:32:00,03:34:00,636.3700,636.0700,-0.3000,-0.0100,-0.1700,-0.1200,6049.0
NNN,2025-08-07 03:35:00,03:35:00,03:36:00,03:37:00,636.0700,635.6900,-0.3800,-0.2400,-0.1100,-0.0300,4852.0
PNP,2025-08-07 03:38:00,03:38:00,03:39:00,03:40:00,635.6900,635.8200,0.1300,0.1300,-0.1100,0.1100,1706.0
NOP,2025-08-07 03:41:00,03:41:00,03:42:00,03:43:00,635.8200,635.9800,0.1600,-0.0800,0.0000,0.2400,3455.0
NPP,2025-08-07 03:45:00,03:45:00,03:50:00,03:51:00,635.9800,636.2100,0.2300,-0.0300,0.2500,0.0100,4903.0
PNN,2025-08-07 03:53:00,03:53:00,03:55:00,03:58:00,636.2100,635.8700,-0.3400,0.0700,-0.0900,-0.3200,5574.0
PPP,2025-08-07 04:02:00,04:02:00,04:04:00,04:05:00,635.8700,636.1500,0.2800,0.1400,0.0600,0.0800,739.0
OPN,2025-08-07 04:07:00,04:07:00,04:08:00,04:11:00,636.1500,636.2700,0.1200,0.0000,0.1300,-0.0100,15046.0
PPN,2025-08-07 04:12:00,04:12:00,04:13:00,04:14:00,636.2700,636.4400,0.1700,0.0700,0.1500,-0.0500,6253.0
NNP,2025-08-07 04:16:00,04:16:00,04:17:00,04:18:00,636.4400,636.4900,0.0500,-0.0600,-0.0200,0.1300,6745.0
PPP,2025-08-07 04:21:00,04:21:00,04:22:00,04:23:00,636.4900,636.6000,0.1100,0.0200,0.0600,0.0300,13772.0
PNP,2025-08-07 04:24:00,04:24:00,04:25:00,04:28:00,636.6000,636.6800,0.0800,0.0900,-0.1000,0.0900,6090.0
PNP,2025-08-07 04:29:00,04:29:00,04:30:00,04:31:00,636.6800,636.8400,0.1600,0.1000,-0.0200,0.0800,4676.0
PNN,2025-08-07 04:32:00,04:32:00,04:33:00,04:34:00,636.8400,636.7600,-0.0800,0.2200,-0.2100,-0.0900,27811.0
PNN,2025-08-07 04:35:00,04:35:00,04:37:00,04:38:00,636.7600,636.6300,-0.1300,0.0200,-0.0800,-0.0700,6968.0
PPP,2025-08-07 04:40:00,04:40:00,04:41:00,04:42:00,636.6300,636.8800,0.2500,0.0900,0.1000,0.0600,2421.0
PPP,2025-08-07 04:43:00,04:43:00,04:44:00,04:45:00,636.8800,637.0500,0.1700,0.0500,0.0400,0.0800,5692.0
PPN,2025-08-07 04:46:00,04:46:00,04:47:00,04:48:00,637.0500,636.9600,-0.0900,0.0200,0.0100,-0.1200,3611.0
PPP,2025-08-07 04:50:00,04:50:00,04:51:00,04:52:00,636.9600,637.2900,0.3300,0.0600,0.1700,0.1000,2120.0
NPP,2025-08-07 04:53:00,04:53:00,04:54:00,04:55:00,637.2900,637.3600,0.0700,-0.0100,0.0500,0.0300,8326.0
PPN,2025-08-07 04:56:00,04:56:00,04:57:00,04:58:00,637.3600,637.4000,0.0400,0.0500,0.0200,-0.0300,9086.0
NPP,2025-08-07 04:59:00,04:59:00,05:00:00,05:01:00,637.4000,637.5000,0.1000,-0.0800,0.1600,0.0200,2267.0
NNP,2025-08-07 05:02:00,05:02:00,05:03:00,05:04:00,637.5000,637.6000,0.1000,-0.0300,-0.0400,0.1700,3891.0
NNP,2025-08-07 05:05:00,05:05:00,05:06:00,05:07:00,637.6000,637.6200,0.0200,-0.0200,-0.0500,0.0900,3950.0
NNP,2025-08-07 05:09:00,05:09:00,05:10:00,05:11:00,637.6200,637.6300,0.0100,-0.0200,-0.0700,0.1000,1603.0
OPP,2025-08-07 05:12:00,05:12:00,05:13:00,05:14:00,637.6300,637.8800,0.2500,0.0000,0.1200,0.1300,7550.0
PNP,2025-08-07 05:15:00,05:15:00,05:16:00,05:17:00,637.8800,638.1400,0.2600,0.1600,-0.0800,0.1800,21036.0
NNP,2025-08-07 05:18:00,05:18:00,05:19:00,05:20:00,638.1400,638.1400,0.0000,-0.0200,-0.0500,0.0700,9078.0
NNN,2025-08-07 05:21:00,05:21:00,05:22:00,05:23:00,638.1400,637.7400,-0.4000,-0.1300,-0.1500,-0.1200,9300.0
NNP,2025-08-07 05:24:00,05:24:00,05:25:00,05:26:00,637.7400,637.3100,-0.4300,-0.1800,-0.2900,0.0400,15797.0
PNN,2025-08-07 05:27:00,05:27:00,05:28:00,05:29:00,637.3100,637.2000,-0.1100,0.0100,-0.0400,-0.0800,3913.0
NNP,2025-08-07 05:30:00,05:30:00,05:31:00,05:32:00,637.2000,636.9200,-0.2800,-0.1700,-0.2700,0.1600,7756.0
NPP,2025-08-07 05:33:00,05:33:00,05:34:00,05:35:00,636.9200,637.1500,0.2300,-0.0400,0.0800,0.1900,8152.0
NPN,2025-08-07 05:36:00,05:36:00,05:37:00,05:38:00,637.1500,637.0200,-0.1300,-0.1600,0.0400,-0.0100,3354.0
PNN,2025-08-07 05:39:00,05:39:00,05:40:00,05:41:00,637.0200,636.9100,-0.1100,0.1100,-0.1000,-0.1200,4104.0
NPP,2025-08-07 05:42:00,05:42:00,05:43:00,05:44:00,636.9100,637.0100,0.1000,-0.1100,0.0400,0.1700,2467.0
PNP,2025-08-07 05:45:00,05:45:00,05:46:00,05:47:00,637.0100,637.0400,0.0300,0.0500,-0.0800,0.0600,8047.0
PNN,2025-08-07 05:48:00,05:48:00,05:49:00,05:50:00,637.0400,636.9900,-0.0500,0.0100,-0.0500,-0.0100,4799.0
NPN,2025-08-07 05:53:00,05:53:00,05:54:00,05:55:00,636.9900,636.9700,-0.0200,-0.0300,0.0600,-0.0500,5430.0
NPN,2025-08-07 05:56:00,05:56:00,05:57:00,05:58:00,636.9700,636.7600,-0.2100,-0.0900,0.0200,-0.1400,3248.0
PNP,2025-08-07 06:00:00,06:00:00,06:01:00,06:02:00,636.7600,636.8300,0.0700,0.3200,-0.2600,0.0100,10951.0
OPN,2025-08-07 06:03:00,06:03:00,06:04:00,06:05:00,636.8300,636.7700,-0.0600,0.0000,0.0200,-0.0800,8226.0
NNN,2025-08-07 06:06:00,06:06:00,06:07:00,06:08:00,636.7700,636.6600,-0.1100,-0.0200,-0.0800,-0.0100,13049.0
PNP,2025-08-07 06:09:00,06:09:00,06:10:00,06:11:00,636.6600,636.6700,0.0100,0.0100,-0.0600,0.0600,2793.0
PNP,2025-08-07 06:13:00,06:13:00,06:14:00,06:16:00,636.6700,636.7700,0.1000,0.0100,-0.0600,0.1500,6715.0
PNP,2025-08-07 06:17:00,06:17:00,06:18:00,06:19:00,636.7700,636.9700,0.2000,0.1300,-0.1100,0.1800,7846.0
NNN,2025-08-07 06:20:00,06:20:00,06:21:00,06:22:00,636.9700,636.7600,-0.2100,-0.0600,-0.0200,-0.1300,12681.0
NPN,2025-08-07 06:23:00,06:23:00,06:24:00,06:25:00,636.7600,636.7000,-0.0600,-0.0400,0.0800,-0.1000,2231.0
OOP,2025-08-07 06:26:00,06:26:00,06:27:00,06:28:00,636.7000,636.7800,0.0800,0.0000,0.0000,0.0800,3434.0
NPP,2025-08-07 06:29:00,06:29:00,06:30:00,06:31:00,636.7800,636.7900,0.0100,-0.0700,0.0400,0.0400,3440.0
NNN,2025-08-07 06:32:00,06:32:00,06:33:00,06:34:00,636.7900,636.4100,-0.3800,-0.1000,-0.1700,-0.1100,8497.0
NNP,2025-08-07 06:35:00,06:35:00,06:36:00,06:37:00,636.4100,636.2800,-0.1300,-0.1000,-0.1100,0.0800,14756.0
PNP,2025-08-07 06:38:00,06:38:00,06:39:00,06:40:00,636.2800,636.3900,0.1100,0.0200,-0.0500,0.1400,9260.0
PNP,2025-08-07 06:41:00,06:41:00,06:42:00,06:43:00,636.3900,636.5200,0.1300,0.1600,-0.0500,0.0200,4065.0
NNP,2025-08-07 06:44:00,06:44:00,06:45:00,06:46:00,636.5200,636.5200,0.0000,-0.0600,-0.0200,0.0800,2902.0
PNN,2025-08-07 06:47:00,06:47:00,06:48:00,06:49:00,636.5200,636.3700,-0.1500,0.0300,-0.1200,-0.0600,3946.0
PNN,2025-08-07 06:50:00,06:50:00,06:51:00,06:52:00,636.3700,636.1800,-0.1900,0.1000,-0.2600,-0.0300,13958.0
PNO,2025-08-07 06:53:00,06:53:00,06:54:00,06:55:00,636.1800,636.3100,0.1300,0.2100,-0.0800,0.0000,5458.0
PNN,2025-08-07 06:56:00,06:56:00,06:57:00,06:58:00,636.3100,636.3200,0.0100,0.0300,-0.0100,-0.0100,5992.0
PNN,2025-08-07 06:59:00,06:59:00,07:00:00,07:01:00,636.3200,636.2506,-0.0694,0.4300,-0.4500,-0.0494,88826.0
NNN,2025-08-07 07:02:00,07:02:00,07:03:00,07:04:00,636.2506,636.1500,-0.1006,-0.0006,-0.0700,-0.0300,4519.0
PPP,2025-08-07 07:05:00,07:05:00,07:06:00,07:07:00,636.1500,636.4400,0.2900,0.0100,0.1800,0.1000,12488.0
NNN,2025-08-07 07:08:00,07:08:00,07:09:00,07:10:00,636.4400,636.2000,-0.2400,-0.0500,-0.0600,-0.1300,17865.0
PNP,2025-08-07 07:11:00,07:11:00,07:12:00,07:13:00,636.2000,636.3600,0.1600,0.1600,-0.1400,0.1400,9304.0
OPP,2025-08-07 07:14:00,07:14:00,07:15:00,07:16:00,636.3600,636.5702,0.2102,0.0000,0.1300,0.0802,11170.0
NPP,2025-08-07 07:17:00,07:17:00,07:18:00,07:19:00,636.5702,636.5500,-0.0202,-0.0802,0.0200,0.0400,10918.0
NNP,2025-08-07 07:20:00,07:20:00,07:21:00,07:22:00,636.5500,636.5200,-0.0300,-0.0400,-0.0600,0.0700,16054.0
NNP,2025-08-07 07:23:00,07:23:00,07:24:00,07:25:00,636.5200,636.3700,-0.1500,-0.0100,-0.1500,0.0100,18035.0
NPN,2025-08-07 07:26:00,07:26:00,07:27:00,07:28:00,636.3700,636.2700,-0.1000,-0.1400,0.1100,-0.0700,35151.0
PPN,2025-08-07 07:29:00,07:29:00,07:30:00,07:31:00,636.2700,636.6400,0.3700,0.0200,0.3900,-0.0400,41900.0
NNP,2025-08-07 07:32:00,07:32:00,07:33:00,07:34:00,636.6400,636.4600,-0.1800,-0.0199,-0.1701,0.0100,69355.0
PNP,2025-08-07 07:35:00,07:35:00,07:36:00,07:37:00,636.4600,636.5600,0.1000,0.2000,-0.1200,0.0200,25177.0
NPN,2025-08-07 07:38:00,07:38:00,07:39:00,07:40:00,636.5600,636.3000,-0.2600,-0.2200,0.0100,-0.0500,52284.0
PNP,2025-08-07 07:41:00,07:41:00,07:42:00,07:43:00,636.3000,636.4000,0.1000,0.0300,-0.0300,0.1000,35295.0
NPP,2025-08-07 07:44:00,07:44:00,07:45:00,07:46:00,636.4000,636.5200,0.1200,-0.1000,0.1800,0.0400,21802.0
NNP,2025-08-07 07:47:00,07:47:00,07:48:00,07:49:00,636.5200,636.4400,-0.0800,-0.0192,-0.0708,0.0100,53227.0
NPN,2025-08-07 07:50:00,07:50:00,07:51:00,07:52:00,636.4400,636.4800,0.0400,-0.0100,0.1700,-0.1200,20322.0
PPN,2025-08-07 07:53:00,07:53:00,07:54:00,07:55:00,636.4800,636.6200,0.1400,0.1300,0.0300,-0.0200,16073.0
NNO,2025-08-07 07:56:00,07:56:00,07:57:00,07:58:00,636.6200,636.3500,-0.2700,-0.1000,-0.1700,0.0000,49682.0
PPP,2025-08-07 07:59:00,07:59:00,08:00:00,08:01:00,636.3500,636.4500,0.1000,0.0200,0.0500,0.0300,9947.0
PPP,2025-08-07 08:02:00,08:02:00,08:03:00,08:04:00,636.4500,636.6700,0.2200,0.0100,0.1100,0.1000,25213.0
NNN,2025-08-07 08:05:00,08:05:00,08:06:00,08:07:00,636.6700,636.5500,-0.1200,-0.0400,-0.0700,-0.0100,7558.0
PPP,2025-08-07 08:08:00,08:08:00,08:09:00,08:10:00,636.5500,636.8000,0.2500,0.1200,0.0600,0.0700,39728.0
NNP,2025-08-07 08:11:00,08:11:00,08:12:00,08:13:00,636.8000,636.5900,-0.2100,-0.1000,-0.1500,0.0400,5404.0
NNP,2025-08-07 08:14:00,08:14:00,08:15:00,08:16:00,636.5900,636.6400,0.0500,-0.0200,-0.0816,0.1516,16096.0
PPN,2025-08-07 08:17:00,08:17:00,08:18:00,08:19:00,636.6400,636.6716,0.0316,0.0200,0.0300,-0.0184,15163.0
NPN,2025-08-07 08:20:00,08:20:00,08:21:00,08:22:00,636.6716,636.5800,-0.0916,-0.0316,0.0200,-0.0800,14000.0
NNN,2025-08-07 08:23:00,08:23:00,08:24:00,08:25:00,636.5800,636.3800,-0.2000,-0.0100,-0.0300,-0.1600,36934.0
NNN,2025-08-07 08:26:00,08:26:00,08:27:00,08:28:00,636.3800,636.0800,-0.3000,-0.0200,-0.1200,-0.1600,100663.0
PNP,2025-08-07 08:29:00,08:29:00,08:30:00,08:31:00,636.0800,636.0850,0.0050,0.1600,-0.4300,0.2750,1244383.0
PNN,2025-08-07 08:32:00,08:32:00,08:33:00,08:34:00,636.0850,636.7000,0.6150,0.6450,-0.0100,-0.0200,860750.0
NNP,2025-08-07 08:35:00,08:35:00,08:36:00,08:37:00,636.7000,636.1988,-0.5012,-0.1400,-0.3963,0.0351,787161.0
PPP,2025-08-07 08:38:00,08:38:00,08:39:00,08:40:00,636.1988,636.8500,0.6512,0.2112,0.3200,0.1200,656533.0
NNN,2025-08-07 08:41:00,08:41:00,08:42:00,08:43:00,636.8500,636.0700,-0.7800,-0.0955,-0.6745,-0.0100,807259.0
PNN,2025-08-07 08:44:00,08:44:00,08:45:00,08:46:00,636.0700,635.4300,-0.6400,0.1300,-0.6600,-0.1100,799312.0
PNP,2025-08-07 08:47:00,08:47:00,08:48:00,08:49:00,635.4300,635.7300,0.3000,0.0900,-0.1000,0.3100,519759.0
PNP,2025-08-07 08:50:00,08:50:00,08:51:00,08:52:00,635.7300,635.9400,0.2100,0.2800,-0.2000,0.1300,572865.0
NNP,2025-08-07 08:53:00,08:53:00,08:54:00,08:55:00,635.9400,636.0900,0.1500,-0.2100,-0.0500,0.4100,749555.0
PPP,2025-08-07 08:56:00,08:56:00,08:57:00,08:58:00,636.0900,636.3900,0.3000,0.2600,0.0050,0.0350,584075.0
PPN,2025-08-07 08:59:00,08:59:00,09:00:00,09:01:00,636.3900,636.0100,-0.3800,0.1000,0.0700,-0.5500,696552.0
NPN,2025-08-07 09:02:00,09:02:00,09:03:00,09:04:00,636.0100,635.8100,-0.2000,-0.0500,0.0100,-0.1600,478459.0
NPN,2025-08-07 09:05:00,09:05:00,09:06:00,09:07:00,635.8100,635.4200,-0.3900,-0.2100,0.3699,-0.5499,533354.0
PNN,2025-08-07 09:08:00,09:08:00,09:09:00,09:10:00,635.4200,634.5800,-0.8400,0.0300,-0.5300,-0.3400,1344160.0
NPN,2025-08-07 09:11:00,09:11:00,09:12:00,09:13:00,634.5800,634.6193,0.0393,-0.0700,0.2100,-0.1007,796342.0
PNP,2025-08-07 09:14:00,09:14:00,09:15:00,09:16:00,634.6193,634.6600,0.0407,0.0607,-0.4800,0.4600,505675.0
NNP,2025-08-07 09:17:00,09:17:00,09:18:00,09:19:00,634.6600,634.3800,-0.2800,-0.0750,-0.2950,0.0900,474342.0
NNN,2025-08-07 09:20:00,09:20:00,09:21:00,09:22:00,634.3800,633.9900,-0.3900,-0.0100,-0.3200,-0.0600,474904.0
NNN,2025-08-07 09:23:00,09:23:00,09:24:00,09:25:00,633.9900,633.1800,-0.8100,-0.1200,-0.3950,-0.2950,815960.0
PNP,2025-08-07 09:26:00,09:26:00,09:27:00,09:28:00,633.1800,633.6200,0.4400,0.3200,-0.1000,0.2200,988759.0
PNN,2025-08-07 09:29:00,09:29:00,09:30:00,09:31:00,633.6200,633.3100,-0.3100,0.1900,-0.4400,-0.0600,679634.0
PNP,2025-08-07 09:32:00,09:32:00,09:33:00,09:34:00,633.3100,633.7200,0.4100,0.5081,-0.2181,0.1200,576307.0
PNN,2025-08-07 09:35:00,09:35:00,09:36:00,09:37:00,633.7200,633.4300,-0.2900,0.0300,-0.0400,-0.2800,569961.0
PPN,2025-08-07 09:38:00,09:38:00,09:39:00,09:40:00,633.4300,633.7494,0.3194,0.1500,0.3500,-0.1806,564551.0
NNP,2025-08-07 09:41:00,09:41:00,09:42:00,09:43:00,633.7494,633.9500,0.2006,-0.0894,-0.0400,0.3300,350233.0
PPN,2025-08-07 09:44:00,09:44:00,09:45:00,09:46:00,633.9500,633.4400,-0.5100,0.0400,0.1800,-0.7300,602438.0
NPP,2025-08-07 09:47:00,09:47:00,09:48:00,09:49:00,633.4400,633.6250,0.1850,-0.2300,0.2000,0.2150,674719.0
NNP,2025-08-07 09:50:00,09:50:00,09:51:00,09:52:00,633.6250,633.0900,-0.5350,-0.2650,-0.2900,0.0200,478763.0
NPN,2025-08-07 09:53:00,09:53:00,09:54:00,09:55:00,633.0900,632.4700,-0.6200,-0.1700,0.0600,-0.5100,560213.0
PNP,2025-08-07 09:56:00,09:56:00,09:57:00,09:58:00,632.4700,632.6000,0.1300,0.1700,-0.1200,0.0800,571698.0
PPP,2025-08-07 09:59:00,09:59:00,10:00:00,10:01:00,632.6000,632.9700,0.3700,0.1300,0.1200,0.1200,522017.0
NPP,2025-08-07 10:02:00,10:02:00,10:03:00,10:04:00,632.9700,632.5200,-0.4500,-0.5100,0.0500,0.0100,448455.0
PPN,2025-08-07 10:05:00,10:05:00,10:06:00,10:07:00,632.5200,632.5800,0.0600,0.0399,0.0500,-0.0299,354910.0
NPP,2025-08-07 10:08:00,10:08:00,10:09:00,10:10:00,632.5800,632.6800,0.1000,-0.2350,0.1450,0.1900,804471.0
NNN,2025-08-07 10:11:00,10:11:00,10:12:00,10:13:00,632.6800,632.3000,-0.3800,-0.1000,-0.1900,-0.0900,780961.0
NNP,2025-08-07 10:14:00,10:14:00,10:15:00,10:16:00,632.3000,632.3400,0.0400,-0.1300,-0.2900,0.4600,549896.0
PNN,2025-08-07 10:17:00,10:17:00,10:18:00,10:19:00,632.3400,632.6300,0.2900,0.3900,-0.0500,-0.0500,514650.0
PNN,2025-08-07 10:20:00,10:20:00,10:21:00,10:22:00,632.6300,632.8100,0.1800,0.3400,-0.0200,-0.1400,422745.0
PNN,2025-08-07 10:23:00,10:23:00,10:24:00,10:25:00,632.8100,632.3900,-0.4200,0.2050,-0.1150,-0.5100,444148.0
NNP,2025-08-07 10:26:00,10:26:00,10:27:00,10:28:00,632.3900,631.9400,-0.4500,-0.2700,-0.2300,0.0500,539619.0
PPN,2025-08-07 10:29:00,10:29:00,10:30:00,10:31:00,631.9400,631.9800,0.0400,0.0300,0.4300,-0.4200,442080.0
PNP,2025-08-07 10:32:00,10:32:00,10:33:00,10:34:00,631.9800,631.8800,-0.1000,0.1200,-0.3100,0.0900,387667.0
NPN,2025-08-07 10:35:00,10:35:00,10:36:00,10:37:00,631.8800,631.9100,0.0300,-0.2000,0.3900,-0.1600,408564.0
PNN,2025-08-07 10:38:00,10:38:00,10:39:00,10:40:00,631.9100,631.8800,-0.0300,0.2900,-0.2650,-0.0550,378518.0
NNP,2025-08-07 10:41:00,10:41:00,10:42:00,10:43:00,631.8800,631.8400,-0.0400,-0.0550,-0.0450,0.0600,265343.0
NPN,2025-08-07 10:44:00,10:44:00,10:45:00,10:46:00,631.8400,631.5850,-0.2550,-0.0600,0.0800,-0.2750,308395.0
PNN,2025-08-07 10:47:00,10:47:00,10:48:00,10:49:00,631.5850,631.3800,-0.2050,0.1700,-0.1700,-0.2050,632590.0
PPP,2025-08-07 10:50:00,10:50:00,10:51:00,10:52:00,631.3800,632.0600,0.6800,0.0700,0.5400,0.0700,517922.0
PPP,2025-08-07 10:53:00,10:53:00,10:54:00,10:55:00,632.0600,632.2600,0.2000,0.0750,0.0350,0.0900,348534.0
NPN,2025-08-07 10:56:00,10:56:00,10:57:00,10:58:00,632.2600,631.9900,-0.2700,-0.0900,0.1050,-0.2850,287443.0
NNN,2025-08-07 10:59:00,10:59:00,11:00:00,11:01:00,631.9900,631.5900,-0.4000,-0.1300,-0.0501,-0.2199,324920.0
NNP,2025-08-07 11:02:00,11:02:00,11:03:00,11:04:00,631.5900,631.7500,0.1600,-0.1700,-0.1600,0.4900,454053.0
NNP,2025-08-07 11:05:00,11:05:00,11:06:00,11:07:00,631.7500,631.7200,-0.0300,-0.1400,-0.1250,0.2350,472275.0
PNN,2025-08-07 11:08:00,11:08:00,11:09:00,11:10:00,631.7200,631.3699,-0.3501,0.0150,-0.2200,-0.1451,446036.0
PPP,2025-08-07 11:11:00,11:11:00,11:12:00,11:13:00,631.3699,632.1800,0.8101,0.2401,0.2100,0.3600,449092.0
PPP,2025-08-07 11:14:00,11:14:00,11:15:00,11:16:00,632.1800,632.5000,0.3200,0.0500,0.0300,0.2400,391726.0
NNP,2025-08-07 11:17:00,11:17:00,11:18:00,11:19:00,632.5000,632.1100,-0.3900,-0.1502,-0.2553,0.0155,296154.0
PPN,2025-08-07 11:20:00,11:20:00,11:21:00,11:22:00,632.1100,632.1900,0.0800,0.0100,0.0798,-0.0098,201464.0
PPN,2025-08-07 11:23:00,11:23:00,11:24:00,11:25:00,632.1900,632.4300,0.2400,0.2200,0.0900,-0.0700,265321.0
PNN,2025-08-07 11:26:00,11:26:00,11:27:00,11:28:00,632.4300,632.3400,-0.0900,0.0450,-0.0858,-0.0492,397308.0
NPP,2025-08-07 11:29:00,11:29:00,11:30:00,11:31:00,632.3400,632.5300,0.1900,-0.0900,0.1600,0.1200,310565.0
NNN,2025-08-07 11:32:00,11:32:00,11:33:00,11:34:00,632.5300,632.4500,-0.0800,-0.0100,-0.0200,-0.0500,229579.0
PNN,2025-08-07 11:35:00,11:35:00,11:36:00,11:37:00,632.4500,632.0800,-0.3700,0.0300,-0.0200,-0.3800,341166.0
NPN,2025-08-07 11:38:00,11:38:00,11:39:00,11:40:00,632.0800,631.4000,-0.6800,-0.2800,0.0400,-0.4400,415593.0
NNN,2025-08-07 11:41:00,11:41:00,11:42:00,11:43:00,631.4000,630.4700,-0.9300,-0.4400,-0.0500,-0.4400,739479.0
PPN,2025-08-07 11:44:00,11:44:00,11:45:00,11:46:00,630.4700,630.1700,-0.3000,0.0800,0.1400,-0.5200,657116.0
PPP,2025-08-07 11:47:00,11:47:00,11:48:00,11:49:00,630.1700,630.8000,0.6300,0.0400,0.3745,0.2155,559574.0
PPP,2025-08-07 11:50:00,11:50:00,11:51:00,11:52:00,630.8000,631.5700,0.7700,0.3300,0.2300,0.2100,704984.0
PPP,2025-08-07 11:53:00,11:53:00,11:54:00,11:55:00,631.5700,631.9500,0.3800,0.0900,0.1900,0.1000,518281.0
NNN,2025-08-07 11:56:00,11:56:00,11:57:00,11:58:00,631.9500,631.6800,-0.2700,-0.0400,-0.2200,-0.0100,445464.0
NPP,2025-08-07 11:59:00,11:59:00,12:00:00,12:01:00,631.6800,631.7300,0.0500,-0.4400,0.3500,0.1400,353553.0
NNN,2025-08-07 12:02:00,12:02:00,12:03:00,12:04:00,631.7300,630.8100,-0.9200,-0.6700,-0.1700,-0.0800,560712.0
NPP,2025-08-07 12:05:00,12:05:00,12:06:00,12:07:00,630.8100,631.1500,0.3400,-0.0200,0.2500,0.1100,390178.0
NPN,2025-08-07 12:08:00,12:08:00,12:09:00,12:10:00,631.1500,630.5151,-0.6349,-0.4900,0.2400,-0.3849,321338.0
PNP,2025-08-07 12:11:00,12:11:00,12:12:00,12:13:00,630.5151,630.8500,0.3349,0.2749,-0.3449,0.4049,339382.0
NPN,2025-08-07 12:14:00,12:14:00,12:15:00,12:16:00,630.8500,630.4300,-0.4200,-0.2484,0.0484,-0.2200,317742.0
PNP,2025-08-07 12:17:00,12:17:00,12:18:00,12:19:00,630.4300,630.3750,-0.0550,0.2381,-0.5081,0.2150,424779.0
PPP,2025-08-07 12:20:00,12:20:00,12:21:00,12:22:00,630.3750,631.0050,0.6300,0.3049,0.2801,0.0450,346329.0
NPN,2025-08-07 12:23:00,12:23:00,12:24:00,12:25:00,631.0050,630.7400,-0.2650,-0.1850,0.1100,-0.1900,310507.0
NNP,2025-08-07 12:26:00,12:26:00,12:27:00,12:28:00,630.7400,630.3600,-0.3800,-0.0700,-0.4000,0.0900,458926.0
NNN,2025-08-07 12:29:00,12:29:00,12:30:00,12:31:00,630.3600,629.9100,-0.4500,-0.3600,-0.0393,-0.0507,719176.0
NPN,2025-08-07 12:32:00,12:32:00,12:33:00,12:34:00,629.9100,629.9400,0.0300,-0.1700,0.2300,-0.0300,539445.0
NPN,2025-08-07 12:35:00,12:35:00,12:36:00,12:37:00,629.9400,629.7900,-0.1500,-0.0100,0.0150,-0.1550,377373.0
PPP,2025-08-07 12:38:00,12:38:00,12:39:00,12:40:00,629.7900,630.3000,0.5100,0.4700,0.0200,0.0200,571464.0
PNP,2025-08-07 12:41:00,12:41:00,12:42:00,12:43:00,630.3000,630.4900,0.1900,0.1300,-0.2100,0.2700,494006.0
NPP,2025-08-07 12:44:00,12:44:00,12:45:00,12:46:00,630.4900,630.5600,0.0700,-0.0400,0.0800,0.0300,248589.0
NPN,2025-08-07 12:47:00,12:47:00,12:48:00,12:49:00,630.5600,630.5300,-0.0300,-0.0150,0.0350,-0.0500,335055.0
NPN,2025-08-07 12:50:00,12:50:00,12:51:00,12:52:00,630.5300,630.4400,-0.0900,-0.2000,0.2650,-0.1550,345396.0
PPP,2025-08-07 12:53:00,12:53:00,12:54:00,12:55:00,630.4400,630.9100,0.4700,0.4500,0.0100,0.0100,351187.0
NPP,2025-08-07 12:56:00,12:56:00,12:57:00,12:58:00,630.9100,630.8700,-0.0400,-0.3800,0.0600,0.2800,244188.0
NPN,2025-08-07 12:59:00,12:59:00,13:00:00,13:01:00,630.8700,630.4625,-0.4075,-0.1300,0.2100,-0.4875,315214.0
PPN,2025-08-07 13:02:00,13:02:00,13:03:00,13:04:00,630.4625,630.7200,0.2575,0.0608,0.3667,-0.1700,473755.0
NNN,2025-08-07 13:05:00,13:05:00,13:06:00,13:07:00,630.7200,630.2100,-0.5100,-0.1200,-0.0300,-0.3600,351201.0
NNN,2025-08-07 13:08:00,13:08:00,13:09:00,13:10:00,630.2100,629.8200,-0.3900,-0.0200,-0.0100,-0.3600,391912.0
PNN,2025-08-07 13:11:00,13:11:00,13:12:00,13:13:00,629.8200,629.6600,-0.1600,0.2500,-0.0500,-0.3600,446942.0
PNN,2025-08-07 13:14:00,13:14:00,13:15:00,13:16:00,629.6600,629.4500,-0.2100,0.2300,-0.3300,-0.1100,437920.0
