date,spy_open,spy_high,spy_low,spy_close,spy_close_prev_day,spy_volume,expiration_date,atm_strike,atm_call_ticker,atm_call_open,atm_call_high,atm_call_low,atm_call_close,atm_call_volume,atm_call_vwap,atm_call_prev_open,atm_call_prev_close,atm_call_prev_volume,atm_call_prev_vwap,atm_put_ticker,atm_put_open,atm_put_high,atm_put_low,atm_put_close,atm_put_volume,atm_put_vwap,atm_put_prev_open,atm_put_prev_close,atm_put_prev_volume,atm_put_prev_vwap,plus_1_strike,plus_1_call_ticker,plus_1_call_open,plus_1_call_high,plus_1_call_low,plus_1_call_close,plus_1_call_volume,plus_1_call_vwap,plus_1_call_prev_open,plus_1_call_prev_close,plus_1_call_prev_volume,plus_1_call_prev_vwap,plus_1_put_ticker,plus_1_put_open,plus_1_put_high,plus_1_put_low,plus_1_put_close,plus_1_put_volume,plus_1_put_vwap,plus_1_put_prev_open,plus_1_put_prev_close,plus_1_put_prev_volume,plus_1_put_prev_vwap,plus_2_strike,plus_2_call_ticker,plus_2_call_open,plus_2_call_high,plus_2_call_low,plus_2_call_close,plus_2_call_volume,plus_2_call_vwap,plus_2_call_prev_open,plus_2_call_prev_close,plus_2_call_prev_volume,plus_2_call_prev_vwap,plus_2_put_ticker,plus_2_put_open,plus_2_put_high,plus_2_put_low,plus_2_put_close,plus_2_put_volume,plus_2_put_vwap,plus_2_put_prev_open,plus_2_put_prev_close,plus_2_put_prev_volume,plus_2_put_prev_vwap,plus_3_strike,plus_3_call_ticker,plus_3_call_open,plus_3_call_high,plus_3_call_low,plus_3_call_close,plus_3_call_volume,plus_3_call_vwap,plus_3_call_prev_open,plus_3_call_prev_close,plus_3_call_prev_volume,plus_3_call_prev_vwap,plus_3_put_ticker,plus_3_put_open,plus_3_put_high,plus_3_put_low,plus_3_put_close,plus_3_put_volume,plus_3_put_vwap,plus_3_put_prev_open,plus_3_put_prev_close,plus_3_put_prev_volume,plus_3_put_prev_vwap,plus_4_strike,plus_4_call_ticker,plus_4_call_open,plus_4_call_high,plus_4_call_low,plus_4_call_close,plus_4_call_volume,plus_4_call_vwap,plus_4_call_prev_open,plus_4_call_prev_close,plus_4_call_prev_volume,plus_4_call_prev_vwap,plus_4_put_ticker,plus_4_put_open,plus_4_put_high,plus_4_put_low,plus_4_put_close,plus_4_put_volume,plus_4_put_vwap,plus_4_put_prev_open,plus_4_put_prev_close,plus_4_put_prev_volume,plus_4_put_prev_vwap,plus_5_strike,plus_5_call_ticker,plus_5_call_open,plus_5_call_high,plus_5_call_low,plus_5_call_close,plus_5_call_volume,plus_5_call_vwap,plus_5_call_prev_open,plus_5_call_prev_close,plus_5_call_prev_volume,plus_5_call_prev_vwap,plus_5_put_ticker,plus_5_put_open,plus_5_put_high,plus_5_put_low,plus_5_put_close,plus_5_put_volume,plus_5_put_vwap,plus_5_put_prev_open,plus_5_put_prev_close,plus_5_put_prev_volume,plus_5_put_prev_vwap,minus_1_strike,minus_1_call_ticker,minus_1_call_open,minus_1_call_high,minus_1_call_low,minus_1_call_close,minus_1_call_volume,minus_1_call_vwap,minus_1_call_prev_open,minus_1_call_prev_close,minus_1_call_prev_volume,minus_1_call_prev_vwap,minus_1_put_ticker,minus_1_put_open,minus_1_put_high,minus_1_put_low,minus_1_put_close,minus_1_put_volume,minus_1_put_vwap,minus_1_put_prev_open,minus_1_put_prev_close,minus_1_put_prev_volume,minus_1_put_prev_vwap,minus_2_strike,minus_2_call_ticker,minus_2_call_open,minus_2_call_high,minus_2_call_low,minus_2_call_close,minus_2_call_volume,minus_2_call_vwap,minus_2_call_prev_open,minus_2_call_prev_close,minus_2_call_prev_volume,minus_2_call_prev_vwap,minus_2_put_ticker,minus_2_put_open,minus_2_put_high,minus_2_put_low,minus_2_put_close,minus_2_put_volume,minus_2_put_vwap,minus_2_put_prev_open,minus_2_put_prev_close,minus_2_put_prev_volume,minus_2_put_prev_vwap,minus_3_strike,minus_3_call_ticker,minus_3_call_open,minus_3_call_high,minus_3_call_low,minus_3_call_close,minus_3_call_volume,minus_3_call_vwap,minus_3_call_prev_open,minus_3_call_prev_close,minus_3_call_prev_volume,minus_3_call_prev_vwap,minus_3_put_ticker,minus_3_put_open,minus_3_put_high,minus_3_put_low,minus_3_put_close,minus_3_put_volume,minus_3_put_vwap,minus_3_put_prev_open,minus_3_put_prev_close,minus_3_put_prev_volume,minus_3_put_prev_vwap
2023-10-31,416.18,418.53,414.21,418.2,415.59,79631900.0,2023-10-31,416,O:SPY231031C00416000,1.42,2.56,0.5,1.62,371054,0.9997,1.26,1.42,96395,1.4382,O:SPY231031P00416000,1.25,2.27,0.01,0.01,401746,0.6838,3.53,1.74,60258,1.8222,418,O:SPY231031C00418000,0.57,0.71,0.02,0.03,359588,0.3405,0.63,0.65,44806.0,0.7407,O:SPY231031P00418000,2.34,3.97,0.06,0.41,188898,0.8315,4.88,3.0,3109.0,3.763,420,O:SPY231031C00420000,0.19,0.19,0.01,0.01,153012.0,0.0475,0.29,0.25,53441.0,0.3075,O:SPY231031P00420000,4.08,5.66,1.43,1.98,13067.0,2.7442,6.37,4.55,2360.0,5.5107,422,O:SPY231031C00422000,0.05,0.05,0.01,0.01,16302.0,0.0176,0.13,0.07,21801.0,0.1206,O:SPY231031P00422000,5.83,7.65,3.52,4.25,2611.0,6.7277,7.97,6.41,1306.0,6.297,424,O:SPY231031C00424000,0.02,0.02,0.01,0.01,4166.0,0.011,0.06,0.02,10732.0,0.0442,O:SPY231031P00424000,7.86,9.33,5.62,5.62,368.0,7.2919,10.3,8.02,57.0,9.5616,426,O:SPY231031C00426000,0.01,0.01,0.01,0.01,632.0,0.01,0.03,0.02,3542.0,0.0209,O:SPY231031P00426000,9.86,10.45,7.58,8.0,188.0,9.1281,11.7,10.06,37.0,10.92,414,O:SPY231031C00414000,2.68,4.47,1.31,3.98,47089,2.1958,2.09,2.56,87043,2.1896,O:SPY231031P00414000,0.55,1.11,0.01,0.01,378927,0.4933,2.44,0.91,96248,1.6743,412,O:SPY231031C00412000,4.42,6.37,2.7,5.85,2561,4.0548,3.17,4.1,19210,3.0402,O:SPY231031P00412000,0.21,0.46,0.01,0.01,130667,0.167,1.55,0.44,84117,1.1811,410,O:SPY231031C00410000,6.33,8.48,4.4,7.68,823,5.9006,4.58,5.91,2917,4.8726,O:SPY231031P00410000,0.08,0.18,0.01,0.01,81560,0.0704,1.0,0.21,97863,0.6825
2023-11-01,419.2,423.5,418.6499,422.66,418.2,98068115.0,2023-11-01,418,O:SPY231101C00418000,2.39,5.44,1.8,4.62,31942,2.7777,1.62,1.72,68620,1.6847,O:SPY231101P00418000,1.23,1.5,0.01,0.01,220506,0.6129,3.41,2.05,39367,2.0976,420,O:SPY231101C00420000,1.36,3.5,0.73,2.62,225373,1.5829,0.93,0.91,83684.0,0.8207,O:SPY231101P00420000,2.13,2.54,0.01,0.01,252079,1.1299,4.69,3.25,2444.0,3.8175,422,O:SPY231101C00422000,0.61,1.57,0.2,0.58,245277.0,0.8411,0.48,0.4,21756.0,0.4386,O:SPY231101P00422000,3.39,3.83,0.01,0.01,102479.0,0.9629,6.2,4.79,356.0,5.1273,424,O:SPY231101C00424000,0.24,0.7,0.01,0.01,185936.0,0.2297,0.21,0.14,17287.0,0.1801,O:SPY231101P00424000,5.2,5.3,0.74,1.51,10348.0,1.7673,9.69,6.39,455.0,7.0695,426,O:SPY231101C00426000,0.07,0.23,0.01,0.01,84969.0,0.0663,0.09,0.05,8158.0,0.0554,O:SPY231101P00426000,6.5,6.73,2.72,3.22,976.0,4.3447,10.77,8.08,57.0,9.0909,428,O:SPY231101C00428000,0.01,0.06,0.01,0.01,11897.0,0.031,0.04,0.02,3630.0,0.0266,O:SPY231101P00428000,9.29,9.29,4.95,4.99,461.0,7.5898,10.2,10.18,6.0,10.2633,416,O:SPY231101C00416000,3.84,7.23,3.4,6.78,6276,4.5119,2.56,2.85,65111,2.4102,O:SPY231101P00416000,0.61,0.8,0.01,0.01,146522,0.2931,2.34,1.17,78995,1.8949,414,O:SPY231101C00414000,5.61,9.47,5.02,8.83,1504,6.6897,3.72,4.31,13973,3.4606,O:SPY231101P00414000,0.26,0.38,0.01,0.01,66455,0.1132,1.53,0.59,64052,1.3983,412,O:SPY231101C00412000,7.37,11.26,6.82,10.77,379,8.5602,5.15,6.02,1966,4.9978,O:SPY231101P00412000,0.09,0.17,0.01,0.01,42855,0.0492,0.93,0.27,32514,0.7657
2023-11-02,426.58,430.915,426.56,430.76,422.66,94838909.0,2023-11-02,423,O:SPY231102C00423000,3.79,8.41,3.67,7.86,9487,4.9237,0.95,1.42,61425,1.4363,O:SPY231102P00423000,0.22,0.3,0.01,0.01,42316,0.1027,4.51,1.69,22977,2.0101,425,O:SPY231102C00425000,2.2,5.89,2.05,5.65,22034,3.7589,0.5,0.63,53770.0,0.6969,O:SPY231102P00425000,0.68,0.68,0.01,0.01,147010,0.2601,6.45,2.91,2694.0,4.1506,427,O:SPY231102C00427000,1.03,3.9,0.84,3.36,113517.0,1.6106,0.22,0.21,20242.0,0.2869,O:SPY231102P00427000,1.42,1.42,0.01,0.01,313117.0,0.5721,7.34,4.27,346.0,5.6749,429,O:SPY231102C00429000,0.39,2.16,0.3,1.5,304837.0,0.862,0.09,0.05,12734.0,0.0925,O:SPY231102P00429000,2.64,2.64,0.01,0.03,274265.0,0.6615,9.94,6.34,186.0,7.0287,431,O:SPY231102C00431000,0.02,0.38,0.02,0.2,232919.0,0.2094,0.04,0.02,3099.0,0.0358,O:SPY231102P00431000,4.32,4.4,0.45,0.68,43227.0,1.0269,12.2,7.98,91.0,9.3919,433,O:SPY231102C00433000,0.02,0.06,0.01,0.01,82337.0,0.0277,0.01,0.01,1887.0,0.0164,O:SPY231102P00433000,5.87,6.22,2.21,2.37,4002.0,3.7253,13.52,12.31,401.0,12.0116,421,O:SPY231102C00421000,5.68,9.83,5.47,9.67,3048,7.1421,1.58,2.61,65974,2.1288,O:SPY231102P00421000,0.11,0.12,0.01,0.01,28325,0.0417,3.22,0.9,62569,1.8686,419,O:SPY231102C00419000,7.65,11.83,7.65,11.57,1410,9.3989,2.6,4.21,28000,3.0055,O:SPY231102P00419000,0.04,0.05,0.01,0.01,20716,0.0261,2.2,0.43,75902,1.5251,417,O:SPY231102C00417000,9.55,13.85,9.55,13.6,1096,11.2028,3.76,5.94,4157,4.5389,O:SPY231102P00417000,0.02,0.03,0.01,0.01,10983,0.0177,1.44,0.18,47519,0.8395
2023-11-03,433.14,436.29,433.01,434.69,430.76,99620775.0,2023-11-03,431,O:SPY231103C00431000,2.14,5.27,2.14,4.08,16446,3.3815,0.46,1.26,82346,1.0878,O:SPY231103P00431000,0.53,0.57,0.01,0.01,111718,0.2096,4.7,1.73,30939,1.9905,433,O:SPY231103C00433000,1.29,3.28,1.12,2.08,80644,1.7974,0.15,0.54,30525.0,0.4637,O:SPY231103P00433000,1.18,1.24,0.01,0.01,306551,0.4858,5.5,2.99,6942.0,3.051,435,O:SPY231103C00435000,0.47,1.35,0.02,0.12,530510.0,0.7172,0.05,0.2,33381.0,0.1774,O:SPY231103P00435000,2.33,2.44,0.01,0.01,388923.0,0.5012,8.0,4.63,1268.0,5.4933,437,O:SPY231103C00437000,0.1,0.45,0.01,0.01,287211.0,0.1199,0.02,0.07,14822.0,0.0682,O:SPY231103P00437000,3.98,3.98,0.8,1.95,28474.0,1.8201,9.59,6.55,589.0,7.4156,439,O:SPY231103C00439000,0.03,0.16,0.01,0.01,43158.0,0.0368,0.01,0.02,3387.0,0.0305,O:SPY231103P00439000,5.94,5.94,2.79,3.95,2307.0,3.7651,9.82,8.35,94.0,9.4932,441,O:SPY231103C00441000,0.01,0.05,0.01,0.01,6233.0,0.012,0.01,0.02,3171.0,0.0139,O:SPY231103P00441000,7.85,7.85,5.08,6.08,2482.0,6.8378,11.83,10.56,10.0,11.195,429,O:SPY231103C00429000,4.39,7.25,4.27,6.17,6414,5.3649,1.01,2.41,80004,1.7933,O:SPY231103P00429000,0.23,0.26,0.01,0.01,60842,0.0812,3.31,0.89,94217,1.5489,427,O:SPY231103C00427000,6.17,9.21,6.17,8.05,5549,7.5986,1.86,3.97,43685,2.6745,O:SPY231103P00427000,0.1,0.12,0.01,0.01,44551,0.0489,2.21,0.42,102127,1.1866,425,O:SPY231103C00425000,8.17,11.27,8.09,10.06,3545,9.5794,3.01,5.75,19410,4.5258,O:SPY231103P00425000,0.05,0.07,0.01,0.01,23712,0.0282,1.41,0.2,105911,0.5851
2023-11-06,435.47,436.1498,433.68,435.69,434.69,67216066.0,2023-11-06,435,O:SPY231106C00435000,1.3,1.79,0.06,0.47,411747,0.555,1.02,1.31,135194,1.5785,O:SPY231106P00435000,0.87,1.45,0.01,0.01,566333,0.6806,2.87,1.14,113249,1.4315,437,O:SPY231106C00437000,0.44,0.7,0.01,0.01,187866,0.2425,0.46,0.5,96141.0,0.7605,O:SPY231106P00437000,1.9,3.32,0.53,1.73,19022,1.9728,4.15,2.34,9465.0,2.3994,439,O:SPY231106C00439000,0.1,0.19,0.01,0.01,39246.0,0.0615,0.18,0.16,30014.0,0.2992,O:SPY231106P00439000,3.53,5.15,3.06,3.6,1532.0,3.7418,5.7,3.99,799.0,4.4746,441,O:SPY231106C00441000,0.01,0.04,0.01,0.01,10398.0,0.0207,0.07,0.05,14904.0,0.1009,O:SPY231106P00441000,5.21,7.22,5.15,6.0,425.0,5.7492,7.57,6.04,132.0,6.3935,443,O:SPY231106C00443000,0.01,0.02,0.01,0.01,4341.0,0.01,0.03,0.02,4982.0,0.0401,O:SPY231106P00443000,7.34,8.05,7.25,8.0,430.0,7.5432,8.85,7.97,3292.0,7.6209,445,O:SPY231106C00445000,0.01,0.01,0.01,0.01,406.0,0.01,0.02,0.01,5186.0,0.0207,O:SPY231106P00445000,9.0,10.68,9.0,9.97,160.0,9.4384,10.4,9.73,75.0,9.656,433,O:SPY231106C00433000,2.73,3.37,0.92,2.44,21718,1.6535,1.97,2.62,29401,2.6374,O:SPY231106P00433000,0.3,0.34,0.01,0.01,222737,0.1552,1.8,0.49,85014,1.0441,431,O:SPY231106C00431000,5.03,5.35,2.8,4.39,3618,4.5964,3.25,4.41,5979,4.0399,O:SPY231106P00431000,0.08,0.12,0.01,0.01,68035,0.0547,1.08,0.21,34702,0.617,429,O:SPY231106C00429000,6.22,7.08,4.77,6.45,1203,6.034,4.87,6.2,2319,5.9897,O:SPY231106P00429000,0.05,0.05,0.01,0.01,14190,0.0217,0.64,0.11,20542,0.376
2023-11-07,435.69,437.585,434.51,436.93,435.69,64256114.0,2023-11-07,436,O:SPY231107C00436000,0.82,1.69,0.34,1.07,331026,0.8698,1.34,0.82,127296,0.9335,O:SPY231107P00436000,1.13,1.85,0.01,0.01,421780,0.3694,1.83,1.34,48611,1.77,438,O:SPY231107C00438000,0.2,0.43,0.01,0.01,317262,0.1651,0.58,0.23,49005.0,0.3691,O:SPY231107P00438000,2.54,3.57,0.46,1.23,123135,1.1579,3.09,2.77,1602.0,3.1552,440,O:SPY231107C00440000,0.04,0.06,0.01,0.01,81582.0,0.0295,0.23,0.05,24796.0,0.1094,O:SPY231107P00440000,4.34,5.42,2.44,3.15,2376.0,3.2005,4.61,4.47,1996.0,5.6635,442,O:SPY231107C00442000,0.01,0.02,0.01,0.01,22944.0,0.01,0.07,0.02,3281.0,0.0466,O:SPY231107P00442000,6.9,7.3,4.5,5.07,148.0,5.5448,6.6,8.15,16.0,6.8575,444,O:SPY231107C00444000,0.01,0.01,0.01,0.01,934.0,0.01,0.02,0.02,2119.0,0.0256,O:SPY231107P00444000,9.3,9.4,6.5,6.5,3540.0,7.3028,8.01,9.41,51.0,8.6751,446,O:SPY231107C00446000,0.01,0.01,0.01,0.01,265.0,0.01,0.02,0.01,1714.0,0.0114,O:SPY231107P00446000,10.0,10.0,8.8,8.95,118.0,9.4403,10.93,11.0,10.0,10.965,434,O:SPY231107C00434000,2.03,3.62,1.24,2.89,22079,2.1726,2.55,2.0,40967,1.6419,O:SPY231107P00434000,0.38,0.72,0.01,0.01,224131,0.2446,1.03,0.53,127690,0.9295,432,O:SPY231107C00432000,3.76,5.52,2.75,4.45,7951,4.0417,4.33,3.59,4988,3.9415,O:SPY231107P00432000,0.12,0.2,0.01,0.01,53235,0.0787,0.52,0.18,56660,0.4032,430,O:SPY231107C00430000,5.74,7.47,4.67,6.87,9073,5.895,6.0,5.52,2117,5.3707,O:SPY231107P00430000,0.03,0.06,0.01,0.01,23792,0.0291,0.47,0.06,41592,0.1894
2023-11-08,437.55,438.09,434.87,437.25,436.93,61731027.0,2023-11-08,437,O:SPY231108C00437000,1.25,1.57,0.02,0.02,509205,0.4815,0.88,0.99,126373,1.1327,O:SPY231108P00437000,0.69,2.22,0.02,0.12,492489,0.6934,2.11,1.09,114869,1.1877,439,O:SPY231108C00439000,0.37,0.5,0.01,0.01,178285,0.1935,0.3,0.29,49527.0,0.3886,O:SPY231108P00439000,1.86,4.02,1.24,2.0,13420,2.0742,3.6,2.38,3555.0,2.4181,441,O:SPY231108C00441000,0.1,0.1,0.01,0.01,45239.0,0.0421,0.1,0.06,17054.0,0.1064,O:SPY231108P00441000,3.64,5.97,3.07,4.08,942.0,3.851,5.59,4.16,324.0,4.1962,443,O:SPY231108C00443000,0.03,0.03,0.01,0.01,9604.0,0.0187,0.03,0.02,6447.0,0.0328,O:SPY231108P00443000,5.41,7.51,5.17,6.12,8762.0,6.4858,6.13,6.49,20.0,6.061,445,O:SPY231108C00445000,0.01,0.01,0.01,0.01,8230.0,0.01,0.02,0.01,2378.0,0.0163,O:SPY231108P00445000,7.38,9.82,6.89,8.6,3540.0,7.2087,9.91,8.1,70.0,8.5447,447,O:SPY231108C00447000,0.01,0.01,0.01,0.01,265.0,0.01,0.01,0.01,2611.0,0.0106,O:SPY231108P00447000,9.55,10.79,9.0,10.79,26.0,9.4415,10.15,10.21,8.0,10.1175,435,O:SPY231108C00435000,2.7,3.2,0.67,1.9,70327,1.339,1.87,2.28,32592,2.04,O:SPY231108P00435000,0.21,0.76,0.01,0.01,342399,0.2356,1.17,0.4,109755,0.7309,433,O:SPY231108C00433000,4.52,5.11,2.1,3.94,3948,3.5477,3.36,4.09,1630,3.7496,O:SPY231108P00433000,0.07,0.16,0.01,0.01,73329,0.0554,0.58,0.13,79690,0.2818,431,O:SPY231108C00431000,6.51,7.04,3.95,5.95,529,5.6525,4.88,6.0,451,5.7752,O:SPY231108P00431000,0.04,0.05,0.01,0.01,13074,0.0226,0.28,0.06,20940,0.1372
2023-11-09,438.43,438.47,433.4,433.84,437.25,83071417.0,2023-11-09,437,O:SPY231109C00437000,1.87,1.91,0.01,0.01,363971,0.6905,1.87,1.17,126422,1.2958,O:SPY231109P00437000,0.45,3.55,0.35,3.09,397661,0.8613,1.19,1.09,105868,1.2684,439,O:SPY231109C00439000,0.7,0.7,0.01,0.01,219697,0.2288,0.91,0.39,53820.0,0.6006,O:SPY231109P00439000,1.26,5.49,1.24,4.98,22849,1.9564,2.28,2.35,6202.0,2.4433,441,O:SPY231109C00441000,0.15,0.16,0.01,0.01,54555.0,0.0484,0.35,0.09,44910.0,0.1502,O:SPY231109P00441000,2.87,7.5,2.78,7.39,1182.0,3.8176,3.49,4.1,344.0,4.2588,443,O:SPY231109C00443000,0.02,0.06,0.01,0.01,14860.0,0.0134,0.13,0.01,8136.0,0.0698,O:SPY231109P00443000,5.02,9.25,4.9,9.25,12138.0,5.6393,5.25,6.11,2748.0,5.9587,445,O:SPY231109C00445000,0.01,0.01,0.01,0.01,2452.0,0.01,0.04,0.01,2555.0,0.0225,O:SPY231109P00445000,6.79,11.07,6.79,10.74,525.0,7.2899,7.09,8.02,98.0,8.106,447,O:SPY231109C00447000,0.01,0.01,0.01,0.01,500.0,0.01,0.02,0.01,1031.0,0.0137,O:SPY231109P00447000,9.74,13.17,9.23,13.17,57.0,10.3616,9.75,11.36,101.0,10.2179,435,O:SPY231109C00435000,3.78,3.78,0.01,0.01,169683,0.4542,3.25,2.47,20028,2.2426,O:SPY231109P00435000,0.16,1.79,0.07,0.94,322769,0.5118,0.59,0.41,89538,0.7379,433,O:SPY231109C00433000,5.38,5.38,0.47,1.08,36430,1.1219,5.15,4.27,1118,3.9523,O:SPY231109P00433000,0.05,0.3,0.01,0.01,176220,0.1145,0.3,0.14,47944,0.276,431,O:SPY231109C00431000,7.36,7.36,2.53,2.96,3024,3.4984,6.81,6.38,446,5.6868,O:SPY231109P00431000,0.02,0.06,0.01,0.01,38242,0.0314,0.14,0.06,18803,0.1097
2023-11-10,435.98,440.93,433.8335,440.61,433.84,89558054.0,2023-11-10,434,O:SPY231110C00434000,2.34,7.07,1.14,6.79,27456,2.1143,4.67,1.37,55337,1.5114,O:SPY231110P00434000,0.38,0.71,0.01,0.01,325770,0.3631,0.33,1.22,118158,1.0329,436,O:SPY231110C00436000,1.03,5.0,0.28,4.81,241020,0.9419,3.15,0.52,93969.0,1.2425,O:SPY231110P00436000,1.0,1.86,0.01,0.01,346039,0.5608,0.68,2.34,121368.0,1.304,438,O:SPY231110C00438000,0.26,3.11,0.04,2.78,238802.0,0.6448,1.74,0.13,132434.0,0.9063,O:SPY231110P00438000,2.3,3.53,0.01,0.01,248141.0,0.4428,1.27,3.97,56456.0,1.919,440,O:SPY231110C00440000,0.03,1.07,0.01,0.77,308231.0,0.2872,0.78,0.04,80007.0,0.3343,O:SPY231110P00440000,4.01,5.62,0.01,0.01,152778.0,0.5196,2.33,6.1,7290.0,4.1965,442,O:SPY231110C00442000,0.01,0.04,0.01,0.01,45825.0,0.0194,0.29,0.01,17364.0,0.1141,O:SPY231110P00442000,6.68,7.34,1.0,1.34,19565.0,4.1943,3.87,8.01,918.0,5.2138,444,O:SPY231110C00444000,0.01,0.01,0.01,0.01,2902.0,0.01,0.08,0.01,9400.0,0.0351,O:SPY231110P00444000,8.38,9.55,3.12,3.45,2671.0,5.7388,6.65,10.01,180.0,7.8514,432,O:SPY231110C00432000,4.14,8.91,2.7,8.74,3386,5.1894,6.68,2.67,4851,3.1707,O:SPY231110P00432000,0.13,0.22,0.01,0.01,59036,0.0907,0.15,0.55,50192,0.5325,430,O:SPY231110C00430000,6.03,10.97,4.55,10.73,2923,7.7156,8.58,4.32,4788,5.1626,O:SPY231110P00430000,0.05,0.08,0.01,0.01,71606,0.0336,0.09,0.22,81048,0.2006,428,O:SPY231110C00428000,7.92,12.87,6.51,12.87,535,9.0938,10.39,6.15,3152,8.4054,O:SPY231110P00428000,0.02,0.04,0.01,0.01,17806,0.013,0.05,0.1,17987,0.0928
2023-11-13,439.23,441.33,438.42,440.19,440.61,52192568.0,2023-11-13,441,O:SPY231113C00441000,0.38,0.92,0.01,0.01,571261,0.3603,0.16,1.07,82015,0.6072,O:SPY231113P00441000,2.12,2.74,0.29,0.29,224747,0.7506,5.93,1.28,16570,1.5497,443,O:SPY231113C00443000,0.07,0.18,0.01,0.01,169272,0.0512,0.05,0.36,57465.0,0.2565,O:SPY231113P00443000,3.8,4.57,1.88,2.65,4722,2.6118,7.58,2.52,1896.0,5.8594,445,O:SPY231113C00445000,0.02,0.03,0.01,0.01,29523.0,0.0161,0.02,0.09,24310.0,0.0743,O:SPY231113P00445000,5.57,6.64,3.76,4.6,777.0,4.9085,9.0,4.31,2148.0,6.3364,447,O:SPY231113C00447000,0.01,0.01,0.01,0.01,5338.0,0.01,0.01,0.03,8748.0,0.024,O:SPY231113P00447000,7.55,8.28,5.73,6.79,1653.0,7.269,12.37,6.55,5.0,7.692,449,O:SPY231113C00449000,0.01,0.01,0.01,0.01,558.0,0.01,0.01,0.02,1685.0,0.0112,O:SPY231113P00449000,9.3,9.3,7.74,8.5,19.0,8.37,12.9,10.55,20.0,11.117,451,O:SPY231113C00451000,0.01,0.01,0.01,0.01,239.0,0.01,0.01,0.01,24.0,0.01,,,,,,,,,,,,439,O:SPY231113C00439000,1.16,2.43,0.71,1.32,206430,1.0887,0.53,2.37,62089,1.1791,O:SPY231113P00439000,0.93,1.28,0.01,0.01,411578,0.4376,3.59,0.53,71788,1.042,437,O:SPY231113C00437000,2.55,4.32,1.88,3.28,8676,2.7078,1.2,4.05,56336,1.3647,O:SPY231113P00437000,0.31,0.44,0.01,0.01,163056,0.2045,2.21,0.21,84180,0.8245,435,O:SPY231113C00435000,4.38,6.25,3.55,5.35,3295,4.9766,2.27,5.89,36676,2.2318,O:SPY231113P00435000,0.1,0.12,0.01,0.01,55794,0.0578,1.24,0.09,138669,0.8701
2023-11-14,446.32,450.06,446.09,448.73,440.19,97130503.0,2023-11-14,440,O:SPY231114C00440000,6.34,10.0,5.62,9.01,6565,7.4426,1.48,1.9,123740,1.7246,O:SPY231114P00440000,0.08,0.09,0.01,0.01,25125,0.0411,2.2,1.47,84359,1.4984,442,O:SPY231114C00442000,4.45,8.01,4.2,7.1,8665,5.3196,0.72,1.0,64169.0,1.0189,O:SPY231114P00442000,0.16,0.18,0.01,0.01,43061,0.0678,3.44,2.56,9934.0,2.5282,444,O:SPY231114C00444000,2.69,6.0,2.52,4.99,11034.0,3.5392,0.31,0.42,28187.0,0.4088,O:SPY231114P00444000,0.41,0.43,0.01,0.01,90606.0,0.1138,4.97,3.99,613.0,4.0401,446,O:SPY231114C00446000,1.3,4.05,1.17,3.09,52349.0,2.0149,0.11,0.13,13510.0,0.1457,O:SPY231114P00446000,1.0,1.1,0.01,0.01,218620.0,0.3163,6.61,5.83,69.0,5.8251,448,O:SPY231114C00448000,0.47,2.06,0.37,1.02,299529.0,0.9757,0.04,0.04,9908.0,0.0424,O:SPY231114P00448000,2.18,2.34,0.01,0.01,425164.0,0.4935,8.46,7.37,1666.0,7.5092,450,O:SPY231114C00450000,0.13,0.66,0.01,0.01,513962.0,0.2765,0.02,0.02,8647.0,0.0236,O:SPY231114P00450000,3.76,4.0,0.31,0.95,118834.0,0.9926,10.64,9.59,110.0,9.4737,438,O:SPY231114C00438000,8.34,12.0,8.11,11.03,2546,9.9884,2.28,3.14,19833,2.7631,O:SPY231114P00438000,0.04,0.05,0.01,0.01,30635,0.0267,1.27,0.74,95176,0.9235,436,O:SPY231114C00436000,10.4,13.99,10.28,13.0,1784,12.6859,4.05,4.72,2426,4.7993,O:SPY231114P00436000,0.02,0.05,0.01,0.01,10078,0.0171,0.68,0.33,26742,0.4775,434,O:SPY231114C00434000,12.4,15.69,12.35,15.15,254,14.5112,5.94,6.55,860,6.349,O:SPY231114P00434000,0.01,0.03,0.01,0.01,8771,0.0135,0.35,0.13,19740,0.2129
